Set parameter TimeLimit to value 14400
Set parameter Threads to value 1
Set parameter MIPGap to value 0
Set parameter OutputFlag to value 1
Gurobi Optimizer version 12.0.3 build v12.0.3rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0
Threads  1

Optimize a model with 40151 rows, 7150 columns and 89997 nonzeros
Model fingerprint: 0x5b53b6fb
Variable types: 5150 continuous, 2000 integer (2000 binary)
Coefficient statistics:
  Matrix range     [1e-04, 5e+01]
  Objective range  [8e-01, 1e+00]
  Bounds range     [5e+01, 2e+02]
  RHS range        [2e-01, 3e+02]
Found heuristic solution: objective 8127.8666263
Presolve removed 150 rows and 5301 columns
Presolve time: 0.46s
Presolved: 40001 rows, 1849 columns, 120957 nonzeros
Found heuristic solution: objective 7353.9548934
Variable types: 100 continuous, 1749 integer (1749 binary)
Root relaxation presolved: 1849 rows, 41850 columns, 122806 nonzeros


Root relaxation: objective 6.383064e+03, 4403 iterations, 0.78 seconds (0.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 10405  5949 6759.92652   92 1043 6762.17494 6759.39339  0.04%   672 10656s
 10410  5952 6760.77249  103 1048 6762.17494 6759.39773  0.04%   672 10663s
 10411  5953 6760.30629   94 1032 6762.17494 6759.40591  0.04%   672 10668s
 10414  5955 6759.41153   68 1043 6762.17494 6759.41153  0.04%   672 10670s
 10417  5957 6761.49492  128 1043 6762.17494 6759.41572  0.04%   671 10675s
 10418  5957 6760.56709   80 1025 6762.17494 6759.42397  0.04%   671 10681s
 10426  5963 6759.91643   81 1022 6762.17494 6759.43759  0.04%   671 10688s
 10427  5963 6761.62289   79 1028 6762.17494 6759.44180  0.04%   671 10693s
 10430  5965 6761.24987  139 1036 6762.17494 6759.44834  0.04%   671 10695s
 10432  5967 6759.45137   81 1034 6762.17494 6759.45137  0.04%   670 10704s
 10433  5967 6761.56242   98 1034 6762.17494 6759.45621  0.04%   670 10705s
 10438  5971 6760.90213  103 1038 6762.17494 6759.46444  0.04%   670 10711s
 10439  5971 6761.55172  173 1052 6762.17494 6759.46890  0.04%   670 10716s
 10444  5975 6760.14841   76 1031 6762.17494 6759.47059  0.04%   670 10721s
 10445  5975 6760.01751   77 1046 6762.17494 6759.47528  0.04%   670 10727s
 10449  5978 6761.07063   83 1045 6762.17494 6759.47791  0.04%   669 10732s
 10450  5979 6760.81007   75 1040 6762.17494 6759.48365  0.04%   669 10738s
 10452  5980 6760.41748   83 1053 6762.17494 6759.48921  0.04%   669 10740s
 10459  5985 6760.94769   94 1050 6762.17494 6759.49848  0.04%   669 10746s
 10460  5985 6760.09711   72 1040 6762.17494 6759.50770  0.04%   669 10752s
 10464  5988 6760.53523   72 1057 6762.17494 6759.52469  0.04%   668 10755s
 10467  5990 6761.67827  179 1052 6762.17494 6759.52902  0.04%   668 10764s
 10469  5991 6761.19860   82 1048 6762.17494 6759.53053  0.04%   668 10765s
 10472  5993 6761.49460   83 1062 6762.17494 6759.53235  0.04%   668 10770s
 10473  5994 6759.75714   70 1050 6762.17494 6759.53529  0.04%   668 10776s
 10477  5997 6761.14610   99 1056 6762.17494 6759.53885  0.04%   668 10782s
 10478  5997 6761.02099   85 1040 6762.17494 6759.54329  0.04%   668 10787s
 10485  6002 6759.81749   70 1050 6762.17494 6759.54874  0.04%   667 10790s
 10486  6003 6760.28989   76 1052 6762.17494 6759.54913  0.04%   667 10795s
 10487  6003 6759.55329   74 1051 6762.17494 6759.55329  0.04%   667 10800s
 10493  6007 6760.95278  112 1068 6762.17494 6759.56081  0.04%   667 10807s
 10494  6008 6759.90396   74 1058 6762.17494 6759.56464  0.04%   667 10813s
 10498  6011 6760.96858  111 1060 6762.17494 6759.56857  0.04%   666 10815s
 10500  6012 6761.13223  114 1070 6762.17494 6759.56955  0.04%   666 10820s
 10501  6013 6761.77406  103 1053 6762.17494 6759.57467  0.04%   666 10826s
 10505  6015 6759.92652   92 1057 6762.17494 6759.57998  0.04%   666 10831s
 10506  6016 6760.65857   93 1035 6762.17494 6759.58306  0.04%   666 10837s
 10509  6018 6761.43946  115 1057 6762.17494 6759.58702  0.04%   666 10843s
 10510  6019 6760.77249  103 1046 6762.17494 6759.59029  0.04%   665 10849s
 10511  6019 6760.30629   94 1042 6762.17494 6759.59061  0.04%   665 10850s
 10516  6023 6760.85022   81 1054 6762.17494 6759.59492  0.04%   665 10855s
 10517  6023 6761.49492  128 1044 6762.17494 6759.59824  0.04%   665 10861s
 10519  6025 6760.25057   83 1042 6762.17494 6759.59824  0.04%   665 10865s
 10521  6026 6761.63208  122 1043 6762.17494 6759.59944  0.04%   665 10870s
 10525  6029 6761.82521  142 1038 6762.17494 6759.60628  0.04%   665 10880s
 10528  6031 6761.49436   83 1055 6762.17494 6759.60808  0.04%   664 10885s
 10529  6031 6761.19789   80 1052 6762.17494 6759.61026  0.04%   664 10890s
 10531  6033 6761.51452   77 1055 6762.17494 6759.61321  0.04%   664 10895s
 10532  6033 6759.61880   81 1032 6762.17494 6759.61880  0.04%   664 10902s
 10537  6037 6760.37536   84 1046 6762.17494 6759.62566  0.04%   664 10908s
 10538  6037 6760.90213  103 1028 6762.17494 6759.63154  0.04%   664 10914s
 10539  6038 6761.55172  173 1027 6762.17494 6759.63257  0.04%   664 10915s
 10543  6041 6760.01449   73 1039 6762.17494 6759.63840  0.04%   663 10925s
 10546  6043 6761.40669  208 1042 6762.17494 6759.64039  0.04%   663 10931s
 10547  6043 6760.26512   70 1027 6762.17494 6759.64370  0.04%   663 10936s
 10550  6045 6760.81007   75 1033 6762.17494 6759.64487  0.04%   663 10941s
 10551  6046 6759.94037   68 1034 6762.17494 6759.64778  0.04%   663 10947s
 10555  6049 6761.46013   72 1023 6762.17494 6759.65218  0.04%   663 10952s
 10556  6049 6760.69605   82 1026 6762.17494 6759.65527  0.04%   663 10958s
 10558  6051 6761.82661  136 1025 6762.17494 6759.65541  0.04%   662 10964s
 10559  6051 6760.94769   94 1028 6762.17494 6759.65797  0.04%   662 10969s
 10560  6052 6760.09711   72 1045 6762.17494 6759.65797  0.04%   662 10970s
 10563  6054 6760.45701  181 1036 6762.17494 6759.65972  0.04%   662 10975s
 10564  6055 6760.53523   72 1051 6762.17494 6759.66143  0.04%   662 10980s
 10568  6057 6759.98124   90 1047 6762.17494 6759.66329  0.04%   662 10986s
 10569  6058 6761.19860   82 1037 6762.17494 6759.66788  0.04%   662 10991s
 10572  6060 6761.49460   83 1018 6762.17494 6759.66825  0.04%   662 10996s
 10573  6061 6759.75714   70 1045 6762.17494 6759.67045  0.04%   662 11001s
 10575  6062 6759.80481   83 1047 6762.17494 6759.67303  0.04%   661 11010s
 10577  6063 6761.14610   99 1048 6762.17494 6759.67434  0.04%   661 11019s
 10578  6064 6761.02099   85 1050 6762.17494 6759.67434  0.04%   661 11022s
 10579  6065 6759.72011   76 1047 6762.17494 6759.67560  0.04%   661 11028s
 10580  6065 6760.95878  131 1043 6762.17494 6759.67560  0.04%   661 11032s
 10581  6066 6760.27770  123 1049 6762.17494 6759.67700  0.04%   661 11038s
 10583  6067 6760.97808  100 1053 6762.17494 6759.67700  0.04%   661 11041s
 10584  6068 6759.67821   71 1057 6762.17494 6759.67821  0.04%   661 11047s
 10587  6070 6759.68088   74 1054 6762.17494 6759.68088  0.04%   661 11052s
 10588  6071 6760.75619  156 1033 6762.17494 6759.68349  0.04%   661 11058s
 10592  6073 6759.68699   75 1045 6762.17494 6759.68699  0.04%   660 11064s
 10593  6074 6760.95278  112 1046 6762.17494 6759.68891  0.04%   660 11069s
 10594  6075 6759.90396   74 1045 6762.17494 6759.68938  0.04%   660 11070s
 10598  6077 6760.96858  111 1024 6762.17494 6759.69500  0.04%   660 11081s
 10601  6079 6761.77406  103 1041 6762.17494 6759.69793  0.04%   660 11086s
 10602  6080 6760.47507  123 1041 6762.17494 6759.70272  0.04%   660 11091s
 10609  6085 6761.43946  115 1060 6762.17494 6759.71523  0.04%   659 11095s
 10611  6086 6760.30629   94 1054 6762.17494 6759.72132  0.04%   659 11105s
 10615  6089 6759.72648   66 1055 6762.17494 6759.72648  0.04%   659 11111s
 10616  6089 6760.85022   81 1047 6762.17494 6759.72939  0.04%   659 11116s
 10620  6092 6759.73211   79 1063 6762.17494 6759.73211  0.04%   659 11122s
 10621  6093 6761.63208  122 1042 6762.17494 6759.73413  0.04%   659 11127s
 10623  6094 6761.87076   84 1043 6762.17494 6759.73536  0.04%   658 11132s
 10624  6095 6761.58352  101 1042 6762.17494 6759.73748  0.04%   658 11138s
 10628  6097 6761.49436   83 1045 6762.17494 6759.74299  0.04%   658 11140s
 10631  6099 6761.51452   77 1056 6762.17494 6759.74726  0.04%   658 11149s
 10632  6100 6759.74903   81 1052 6762.17494 6759.74903  0.04%   658 11150s
 10635  6102 6759.75360   79 1045 6762.17494 6759.75360  0.04%   658 11160s
 10638  6104 6760.90213  103 1057 6762.17494 6759.75633  0.04%   657 11165s
 10639  6105 6761.55172  173 1045 6762.17494 6759.76178  0.04%   657 11171s
 10644  6108 6760.14841   76 1033 6762.17494 6759.76978  0.04%   657 11177s
 10645  6109 6760.01751   77 1041 6762.17494 6759.77195  0.04%   657 11183s
 10648  6111 6761.98633  115 1041 6762.17494 6759.77779  0.04%   657 11185s
 10651  6113 6759.94037   68 1031 6762.17494 6759.78164  0.04%   657 11195s
 10655  6115 6761.46013   72 1035 6762.17494 6759.78596  0.04%   656 11201s
 10656  6116 6760.69605   82 1048 6762.17494 6759.78903  0.04%   656 11207s
 10659  6118 6760.94769   94 1050 6762.17494 6759.79114  0.04%   656 11213s
 10660  6119 6760.09711   72 1037 6762.17494 6759.79427  0.04%   656 11219s
 10662  6120 6761.56013   75 1048 6762.17494 6759.79604  0.04%   656 11220s
 10665  6122 6761.40851   91 1041 6762.17494 6759.79921  0.04%   656 11230s
 10668  6124 6759.98124   90 1045 6762.17494 6759.80185  0.04%   656 11235s
 10669  6125 6761.19860   82 1043 6762.17494 6759.80439  0.04%   656 11240s
 10672  6127 6761.49460   83 1042 6762.17494 6759.80667  0.04%   655 11245s
 10673  6127 6759.80787   70 1044 6762.17494 6759.80787  0.04%   655 11251s
 10676  6129 6759.93955   80 1050 6762.17494 6759.80983  0.03%   655 11257s
 10677  6130 6761.14610   99 1051 6762.17494 6759.81246  0.03%   655 11262s
 10681  6133 6760.27770  123 1039 6762.17494 6759.81463  0.03%   655 11268s
 10682  6133 6761.09198   89 1035 6762.17494 6759.81727  0.03%   655 11279s
 10685  6135 6759.82028   70 1033 6762.17494 6759.82028  0.03%   655 11280s
 10687  6137 6759.82393   74 1032 6762.17494 6759.82393  0.03%   654 11290s
 10689  6138 6760.68163  148 1031 6762.17494 6759.82532  0.03%   654 11299s
 10691  6139 6759.82758   70 1043 6762.17494 6759.82758  0.03%   654 11300s
 10693  6141 6760.95278  112 1043 6762.17494 6759.83054  0.03%   654 11309s
 10695  6142 6761.65461   78 1044 6762.17494 6759.83154  0.03%   654 11310s
 10697  6143 6760.48573   93 1019 6762.17494 6759.83377  0.03%   654 11321s
 10698  6144 6760.96858  111 1037 6762.17494 6759.83377  0.03%   654 11325s
 10699  6145 6760.58143   81 1031 6762.17494 6759.83620  0.03%   654 11331s
 10705  6149 6759.92652   92 1040 6762.17494 6759.84721  0.03%   653 11337s
 10706  6149 6760.65857   93 1040 6762.17494 6759.85116  0.03%   653 11605s
 10712  6153 6759.85917   65 1068 6762.17494 6759.85917  0.03%   653 11611s
 10713  6154 6759.86137   78 1069 6762.17494 6759.86137  0.03%   653 11616s
 10719  6158 6760.25057   83 1053 6762.17494 6759.86773  0.03%   653 11622s
 10720  6159 6759.86968   79 1033 6762.17494 6759.86968  0.03%   652 11628s
 10724  6161 6761.58352  101 1051 6762.17494 6759.87241  0.03%   652 11633s
 10725  6162 6761.82521  142 1048 6762.17494 6759.87470  0.03%   652 11638s
 10728  6164 6761.49436   83 1060 6762.17494 6759.87947  0.03%   652 11640s
 10730  6165 6761.24987  139 1049 6762.17494 6759.88219  0.03%   652 11650s
 10735  6169 6759.88864   79 1076 6762.17494 6759.88864  0.03%   652 11656s
 10736  6169 6759.89146   71 1066 6762.17494 6759.89146  0.03%   651 11662s
 10741  6173 6759.95762   81 1080 6762.17494 6759.89757  0.03%   651 11669s
 10742  6173 6761.28747  162 1066 6762.17494 6759.89948  0.03%   651 11674s
 10744  6175 6760.14841   76 1071 6762.17494 6759.90054  0.03%   651 11675s
 10747  6177 6760.26512   70 1035 6762.17494 6759.90287  0.03%   651 11684s
 10748  6177 6761.98633  115 1042 6762.17494 6759.90421  0.03%   651 11685s
 10751  6179 6759.94037   68 1069 6762.17494 6759.90890  0.03%   651 11696s
 10752  6180 6760.41748   83 1041 6762.17494 6759.90890  0.03%   651 11700s
 10753  6181 6761.65618  134 1059 6762.17494 6759.90934  0.03%   650 11705s
 10756  6183 6760.69605   82 1077 6762.17494 6759.91259  0.03%   650 11711s
 10757  6183 6761.13223  114 1062 6762.17494 6759.91466  0.03%   650 11716s
 10758  6184 6761.82661  136 1070 6762.17494 6759.91466  0.03%   650 11721s
 10759  6185 6760.94769   94 1057 6762.17494 6759.91640  0.03%   650 11726s
 10763  6187 6760.45701  181 1067 6762.17494 6759.91933  0.03%   650 11731s
 10764  6188 6760.53523   72 1073 6762.17494 6759.92057  0.03%   650 11736s
 10765  6189 6761.40851   91 1059 6762.17494 6759.92068  0.03%   650 11740s
 10766  6189 6761.36746  218 1068 6762.17494 6759.92257  0.03%   650 11745s
 10769  6191 6761.19860   82 1054 6762.17494 6759.92473  0.03%   649 11750s
 10770  6192 6760.19059   79 1046 6762.17494 6759.92782  0.03%   649 11755s
 10773  6194 6759.93060   70 1060 6762.17494 6759.93060  0.03%   649 11760s
 10774  6195 6761.22365  192 1059 6762.17494 6759.93365  0.03%   649 11766s
 10777  6197 6761.14610   99 1061 6762.17494 6759.93570  0.03%   649 11771s
 10778  6197 6761.02099   85 1063 6762.17494 6759.93838  0.03%   649 11776s
 10779  6198 6759.93838   76 1063 6762.17494 6759.93838  0.03%   649 11799s
 10780  6201 6759.93907   71 1063 6762.17494 6759.93856  0.03%   667 11801s
 10783  6203 6759.95902   72 1024 6762.17494 6759.94459  0.03%   667 11805s
 10785  6204 6760.14406   73 1003 6762.17494 6759.95171  0.03%   667 11810s
 10787  6205 6760.17477   74 1004 6762.17494 6759.95171  0.03%   667 11815s
 10790  6207 6760.13012   76  990 6762.17494 6759.95171  0.03%   667 11820s
 10793  6209 6760.18946   77  989 6762.17494 6759.95171  0.03%   667 11826s
 10795  6211 6760.35873   78  984 6762.17494 6759.95171  0.03%   667 11830s
 10799  6213 6760.35760   80  966 6762.17494 6759.95171  0.03%   667 11835s
 10801  6215 6761.21514   81  969 6762.17494 6759.95171  0.03%   667 11841s
 10803  6216 6760.87097   82  957 6762.17494 6759.95171  0.03%   667 11845s
 10806  6218 6761.02220   84  928 6762.17494 6759.95171  0.03%   667 11852s
 10808  6219 6761.02663   85  926 6762.17494 6759.95171  0.03%   667 11855s
 10811  6221 6761.29252   86  908 6762.17494 6759.95171  0.03%   668 11861s
 10814  6223 6761.15337   88  898 6762.17494 6759.95171  0.03%   668 11866s
 10816  6225 6761.27033   89  901 6762.17494 6759.95171  0.03%   668 11870s
 10820  6227 6761.40223   91  865 6762.17494 6759.95171  0.03%   668 11877s
 10822  6229 6761.48936   92  860 6762.17494 6759.95171  0.03%   668 11881s
 10826  6229 6761.63431   94  822 6762.17494 6759.95171  0.03%   668 11887s
 10828  6231 6761.63336   95  821 6762.17494 6759.95171  0.03%   668 11891s
 10832  6231 6761.64150   97  815 6762.17494 6759.95171  0.03%   668 11895s
 10837  6231 6761.89646   99  815 6762.17494 6759.95171  0.03%   668 11900s
 10841  6231 6762.14211  101  760 6762.17494 6759.95171  0.03%   669 11909s
 10842  6232 6761.71055  102  804 6762.17494 6759.95171  0.03%   669 11910s
 10848  6230     cutoff  105      6762.17494 6759.95171  0.03%   669 11916s
 10851  6232 6761.76804  107  802 6762.17494 6759.95171  0.03%   669 11920s
 10855  6232 6761.84359  109  780 6762.17494 6759.95171  0.03%   669 11925s
 10863  6230 6761.87247  113  741 6762.17494 6759.95171  0.03%   668 11930s
 10870  6228 6761.91082  117  719 6762.17494 6759.95171  0.03%   668 11935s
 10878  6224 6762.04166  121  718 6762.17494 6759.95171  0.03%   668 11940s
 10883  6221 6762.05352  125  675 6762.17494 6759.95171  0.03%   668 11945s
 10886  6219     cutoff  128      6762.17494 6759.95171  0.03%   668 11950s
 10887  6220 6759.97859   72 1000 6762.17494 6759.95175  0.03%   668 11974s
 10888  6221 6760.46596   73  965 6762.17494 6759.95175  0.03%   668 11981s
 10889  6221 6760.46800   73  969 6762.17494 6759.95175  0.03%   669 11987s
 10890  6222 6760.62631   74  968 6762.17494 6759.95175  0.03%   669 11990s
 10893  6224 6761.04998   75  948 6762.17494 6759.95175  0.03%   669 11997s
 10895  6225 6760.96559   76  927 6762.17494 6759.95175  0.03%   669 12000s
 10898  6227 6760.86151   78  914 6762.17494 6759.95175  0.03%   669 12005s
 10900  6229 6760.89876   79  901 6762.17494 6759.95175  0.03%   669 12010s
 10904  6229 6761.08586   81  878 6762.17494 6759.95175  0.03%   669 12017s
 10907  6229 6761.25123   82  882 6762.17494 6759.95175  0.03%   670 12022s
 10909  6230 6761.46453   83  861 6762.17494 6759.95175  0.03%   670 12027s
 10911  6231 6761.20363   84  869 6762.17494 6759.95175  0.03%   670 12030s
 10915  6234 6761.47888   86  845 6762.17494 6759.95175  0.03%   670 12036s
 10918  6236 6761.22438   88  849 6762.17494 6759.95175  0.03%   670 12040s
 10921  6238 6761.49943   89  852 6762.17494 6759.95175  0.03%   670 12046s
 10924  6240 6761.33083   91  841 6762.17494 6759.95175  0.03%   670 12050s
 10927  6241 6761.46907   92  821 6762.17494 6759.95175  0.03%   670 12055s
 10929  6241 6762.04392   93  770 6762.17494 6759.95175  0.03%   671 12061s
 10932  6243 6761.39699   95  824 6762.17494 6759.95175  0.03%   671 12065s
 10934  6242 6761.61794   96  800 6762.17494 6759.95175  0.03%   671 12071s
 10938  6241     cutoff   98      6762.17494 6759.95175  0.03%   671 12075s
 10945  6240 6762.11812  102  653 6762.17494 6759.95175  0.03%   671 12083s
 10947  6241 6761.76314  103  730 6762.17494 6759.95175  0.03%   671 12086s
 10952  6240 6761.77885  107  727 6762.17494 6759.95175  0.03%   671 12091s
 10957  6240     cutoff  109      6762.17494 6759.95175  0.03%   671 12095s
 10963  6237     cutoff  112      6762.17494 6759.95175  0.03%   671 12100s
 10966  6236 6760.07226   72 1014 6762.17494 6759.95939  0.03%   671 12126s
 10967  6236 6760.70361   73  964 6762.17494 6759.95939  0.03%   671 12139s
 10968  6237 6760.28179   73  999 6762.17494 6759.95939  0.03%   672 12144s
 10969  6238 6760.29761   74  992 6762.17494 6759.95939  0.03%   672 12145s
 10970  6238 6760.32028   74  982 6762.17494 6759.95939  0.03%   672 12154s
 10971  6239 6760.37863   75  989 6762.17494 6759.95939  0.03%   672 12156s
 10973  6240 6760.50902   76  982 6762.17494 6759.95939  0.03%   672 12166s
 10975  6242 6760.79268   77  979 6762.17494 6759.95939  0.03%   672 12171s
 10977  6243 6760.80297   78  982 6762.17494 6759.95939  0.03%   673 12175s
 10980  6244 6760.95838   79  955 6762.17494 6759.95939  0.03%   673 12180s
 10983  6243 6760.93901   81  961 6762.17494 6759.95939  0.03%   673 12187s
 10984  6244 6761.01245   82  911 6762.17494 6759.95939  0.03%   673 12190s
 10987  6246 6761.37756   83  925 6762.17494 6759.95939  0.03%   674 12197s
 10988  6246 6761.15454   84  911 6762.17494 6759.95939  0.03%   674 12200s
 10990  6248 6761.26422   85  928 6762.17494 6759.95939  0.03%   674 12205s
 10992  6248 6761.26759   86  903 6762.17494 6759.95939  0.03%   674 12210s
 10995  6250 6761.32819   88  911 6762.17494 6759.95939  0.03%   675 12216s
 10996  6251 6762.02407   88  874 6762.17494 6759.95939  0.03%   675 12221s
 10998  6252 6761.83695   89  899 6762.17494 6759.95939  0.03%   675 12226s
 11001  6254 6761.39483   91  907 6762.17494 6759.95939  0.03%   675 12230s
 11003  6255 6761.45696   92  901 6762.17494 6759.95939  0.03%   675 12235s
 11006  6255 6761.77610   93  850 6762.17494 6759.95939  0.03%   676 12243s
 11009  6255 6761.67682   95  882 6762.17494 6759.95939  0.03%   676 12246s
 11012  6255 6762.02946   96  823 6762.17494 6759.95939  0.03%   676 12253s
 11014  6256 6761.79056   97  848 6762.17494 6759.95939  0.03%   677 12255s
 11018  6254     cutoff  100      6762.17494 6759.95939  0.03%   676 12260s
 11023  6253 6760.32668   73 1032 6762.17494 6759.96033  0.03%   677 12268s
 11025  6254 6760.35713   74 1001 6762.17494 6759.96033  0.03%   677 12270s
 11028  6256 6760.51229   76  995 6762.17494 6759.96033  0.03%   677 12275s
 11032  6259 6760.46335   78  954 6762.17494 6759.96033  0.03%   677 12282s
 11035  6261 6760.51368   79  925 6762.17494 6759.96033  0.03%   677 12286s
 11038  6263 6760.61574   81  929 6762.17494 6759.96033  0.03%   677 12290s
 11041  6265 6760.68629   82  918 6762.17494 6759.96033  0.03%   677 12295s
 11045  6267 6761.38062   84  896 6762.17494 6759.96033  0.03%   677 12302s
 11047  6269 6760.86439   85  928 6762.17494 6759.96033  0.03%   677 12306s
 11049  6270 6761.10637   86  911 6762.17494 6759.96033  0.03%   677 12310s
 11051  6271 6761.09160   87  911 6762.17494 6759.96033  0.03%   677 12315s
 11055  6274 6761.27993   89  897 6762.17494 6759.96033  0.03%   678 12321s
 11057  6275 6761.38111   90  892 6762.17494 6759.96033  0.03%   678 12325s
 11060  6277 6760.99798   92  896 6762.17494 6759.96033  0.03%   678 12330s
 11063  6279 6761.10371   93  883 6762.17494 6759.96033  0.03%   678 12335s
 11066  6281 6761.01592   95  877 6762.17494 6759.96033  0.03%   678 12341s
 11068  6283 6761.03863   96  842 6762.17494 6759.96033  0.03%   678 12346s
 11071  6285 6761.21907   97  843 6762.17494 6759.96033  0.03%   678 12350s
 11074  6287 6761.05223   99  832 6762.17494 6759.96033  0.03%   678 12356s
 11077  6289 6761.32393  100  844 6762.17494 6759.96033  0.03%   679 12360s
 11081  6291 6761.54469  102  834 6762.17494 6759.96033  0.03%   679 12366s
 11084  6293 6761.11935  104  833 6762.17494 6759.96033  0.03%   679 12371s
 11087  6295 6761.57781  105  833 6762.17494 6759.96033  0.03%   679 12376s
 11090  6297 6761.15146  107  829 6762.17494 6759.96033  0.03%   679 12380s
 11093  6299 6761.50622  108  832 6762.17494 6759.96033  0.03%   679 12385s
 11099  6301 6761.53262  111  812 6762.17494 6759.96033  0.03%   679 12390s
 11104  6305 6761.21537  114  799 6762.17494 6759.96033  0.03%   679 12395s
 11107  6306 6761.61188  115  800 6762.17494 6759.96033  0.03%   679 12400s
 11113  6310 6761.53081  118  789 6762.17494 6759.96033  0.03%   679 12405s
 11117  6311 6761.84507  120  734 6762.17494 6759.96033  0.03%   679 12410s
 11121  6314 6761.51008  122  786 6762.17494 6759.96033  0.03%   679 12415s
 11126  6316 6761.36556  125  773 6762.17494 6759.96033  0.03%   679 12420s
 11129  6316 6761.83972  126  673 6762.17494 6759.96033  0.03%   680 12425s
 11135  6320 6761.45370  130  761 6762.17494 6759.96033  0.03%   679 12430s
 11137  6321 6761.45895  131  761 6762.17494 6759.96033  0.03%   680 12435s
 11141  6320 6761.47256  133  737 6762.17494 6759.96033  0.03%   680 12440s
 11146  6321 6761.52005  136  728 6762.17494 6759.96033  0.03%   680 12445s
 11151  6321 6761.55531  138  730 6762.17494 6759.96033  0.03%   680 12450s
 11157  6320 6761.78857  141  710 6762.17494 6759.96033  0.03%   680 12455s
 11166  6317 6761.61677  146  708 6762.17494 6759.96033  0.03%   679 12460s
 11175  6315 6761.66778  151  694 6762.17494 6759.96033  0.03%   679 12465s
 11182  6314 6761.74410  155  654 6762.17494 6759.96033  0.03%   679 12470s
 11193  6309 6761.81522  160  586 6762.17494 6759.96033  0.03%   679 12475s
 11202  6309 6761.86950  166  569 6762.17494 6759.96033  0.03%   678 12480s
 11208  6308 6761.96067  170  460 6762.17494 6759.96033  0.03%   678 12485s
 11215  6305 6760.06441   73 1054 6762.17494 6760.06441  0.03%   678 12506s
 11216  6305 6760.73193   74  995 6762.17494 6760.06441  0.03%   678 12510s
 11217  6306 6760.86034   74  977 6762.17494 6760.13419  0.03%   679 12515s
 11221  6309 6760.81388   76  979 6762.17494 6760.13419  0.03%   679 12521s
 11223  6310 6760.96037   77  959 6762.17494 6760.13419  0.03%   679 12525s
 11226  6312 6761.04779   79  956 6762.17494 6760.13419  0.03%   679 12530s
 11229  6314 6761.66924   80  937 6762.17494 6760.13419  0.03%   680 12537s
 11233  6315 6761.34930   82  934 6762.17494 6760.13419  0.03%   680 12540s
 11235  6316 6761.64124   83  869 6762.17494 6760.13419  0.03%   680 12545s
 11240  6317 6761.65374   86  878 6762.17494 6760.13419  0.03%   681 12551s
 11242  6317     cutoff   87      6762.17494 6760.13419  0.03%   681 12556s
 11243  6316 6762.09011   87  764 6762.17494 6760.13419  0.03%   682 12561s
 11246  6315 6760.67247   76 1004 6762.17494 6760.13435  0.03%   682 12571s
 11248  6317 6760.76240   77  952 6762.17494 6760.13435  0.03%   682 12575s
 11252  6319 6760.92762   79  946 6762.17494 6760.13435  0.03%   682 12581s
 11255  6321 6760.73426   81  939 6762.17494 6760.13435  0.03%   682 12585s
 11259  6324 6760.82824   83  909 6762.17494 6760.13435  0.03%   683 12590s
 11262  6326 6760.98855   84  918 6762.17494 6760.13435  0.03%   683 12595s
 11267  6329 6760.89895   87  888 6762.17494 6760.13435  0.03%   683 12600s
 11271  6332 6760.91803   89  887 6762.17494 6760.13435  0.03%   683 12605s
 11276  6335 6761.07467   91  907 6762.17494 6760.13435  0.03%   683 12610s
 11281  6339 6761.01117   94  864 6762.17494 6760.13435  0.03%   683 12615s
 11284  6340 6761.73181   95  842 6762.17494 6760.13435  0.03%   683 12620s
 11288  6342 6761.40586   97  853 6762.17494 6760.13435  0.03%   683 12625s
 11292  6344 6761.99958   99  741 6762.17494 6760.13435  0.03%   684 12631s
 11295  6345 6761.16617  101  813 6762.17494 6760.13435  0.03%   684 12635s
 11300  6344     cutoff  103      6762.17494 6760.13435  0.03%   684 12640s
 11306  6344 6761.23690  106  790 6762.17494 6760.13435  0.03%   684 12646s
 11310  6345     cutoff  108      6762.17494 6760.13435  0.03%   684 12651s
 11314  6347 6761.80589  110  725 6762.17494 6760.13435  0.03%   684 12655s
 11319  6347 6761.65344  113  751 6762.17494 6760.13435  0.03%   685 12660s
 11324  6349 6761.52875  116  725 6762.17494 6760.13435  0.03%   685 12665s
 11330  6350 6761.84257  119  719 6762.17494 6760.13435  0.03%   685 12672s
 11334  6351 6761.85319  121  705 6762.17494 6760.13435  0.03%   685 12675s
 11340  6352 6762.00374  124  682 6762.17494 6760.13435  0.03%   685 12680s
 11345  6351 6761.70003  127  708 6762.17494 6760.13435  0.03%   685 12685s
 11355  6350 6761.76293  133  658 6762.17494 6760.13435  0.03%   685 12690s
 11368  6349 6761.89059  140  634 6762.17494 6760.13435  0.03%   684 12695s
 11379  6344 6762.00084  147  600 6762.17494 6760.13435  0.03%   684 12700s
 11383  6343 6760.35854   76 1050 6762.17494 6760.14407  0.03%   684 12709s
 11384  6343 6760.38131   77  984 6762.17494 6760.14407  0.03%   684 12712s
